model,store,product,horizon,smape,mase,rmse,rmsle
ARIMA_DAILY,S001,P0002,14,29.3057,0.6687,34.3316,0.4233
ARIMA_DAILY,S001,P0003,14,33.9871,0.6899,46.0429,0.5312
ARIMA_DAILY,S001,P0004,14,41.5648,0.8303,37.238,0.717
ARIMA_DAILY,S001,P0005,14,34.8534,0.6739,39.9469,0.4209
ARIMA_DAILY,S001,P0006,14,45.3971,0.6983,42.8056,0.9008
ARIMA_DAILY,S001,P0007,14,41.4527,0.7681,53.4494,0.6168
ARIMA_DAILY,S001,P0008,14,33.123,0.7344,31.0121,0.4292
ARIMA_DAILY,S001,P0009,14,33.2527,0.8879,47.4696,0.4334
ARIMA_DAILY,S001,P0010,14,35.087,0.7568,30.2836,0.4699
ARIMA_DAILY,S001,P0011,14,37.7609,0.7469,31.3447,0.5146
ARIMA_DAILY,S001,P0012,14,36.511,0.7027,43.2497,0.5424
ARIMA_DAILY,S001,P0013,14,43.7299,0.7937,33.4259,0.5926
ARIMA_DAILY,S001,P0014,14,36.9434,0.6841,42.0938,0.5639
ARIMA_DAILY,S001,P0015,14,40.6621,0.7536,34.4361,0.5839
ARIMA_DAILY,S001,P0016,14,37.251,0.6032,43.3787,0.6993
ARIMA_DAILY,S001,P0017,14,42.8875,0.7864,33.9766,0.7098
ARIMA_DAILY,S001,P0018,14,32.739,0.7255,36.443,0.4249
ARIMA_DAILY,S001,P0019,14,41.0987,0.844,29.2881,0.5663
ARIMA_DAILY,S001,P0020,14,42.1262,0.7253,30.0109,0.5858
ARIMA_DAILY,S002,P0001,14,41.8045,0.7706,50.7031,0.5846
ARIMA_DAILY,S002,P0002,14,44.8688,0.78,40.552,0.634
ARIMA_DAILY,S002,P0003,14,38.9058,0.6698,40.7493,0.603
ARIMA_DAILY,S002,P0004,14,33.0035,0.6455,40.9774,0.4169
ARIMA_DAILY,S002,P0005,14,37.9102,0.7742,38.6381,0.5123
ARIMA_DAILY,S002,P0006,14,29.344,0.7483,33.4795,0.4182
ARIMA_DAILY,S002,P0007,14,46.6521,0.827,42.0269,0.7005
ARIMA_DAILY,S002,P0008,14,30.7398,0.663,34.6669,0.4243
ARIMA_DAILY,S002,P0009,14,34.7785,0.6931,41.4891,0.4582
ARIMA_DAILY,S002,P0010,14,28.0403,0.6936,35.5011,0.3471
ARIMA_DAILY,S002,P0011,14,42.6893,0.7259,47.0622,0.8645
ARIMA_DAILY,S002,P0012,14,35.2448,0.7012,36.3837,0.47
ARIMA_DAILY,S002,P0013,14,38.7579,0.6322,43.1306,0.6722
ARIMA_DAILY,S002,P0014,14,44.0691,0.838,43.0311,0.7959
ARIMA_DAILY,S002,P0015,14,35.8746,0.7409,43.9911,0.8259
ARIMA_DAILY,S002,P0016,14,36.4979,0.7967,42.7739,0.6494
ARIMA_DAILY,S002,P0017,14,49.1222,0.7586,42.5295,0.8067
ARIMA_DAILY,S002,P0018,14,30.2848,0.7645,30.2215,0.4181
ARIMA_DAILY,S002,P0019,14,33.7506,0.6741,38.7784,0.6626
ARIMA_DAILY,S002,P0020,14,39.8769,0.7732,29.9599,0.4905
ARIMA_DAILY,S003,P0001,14,49.7085,0.8688,44.0264,0.9614
ARIMA_DAILY,S003,P0002,14,41.705,0.741,47.8085,0.7496
ARIMA_DAILY,S003,P0003,14,33.9502,0.7792,35.7998,0.51
ARIMA_DAILY,S003,P0004,14,41.4685,0.8312,52.4247,0.7521
ARIMA_DAILY,S003,P0005,14,47.1464,0.7834,42.9508,0.8395
